regions;iso3;deskStudy;name;year;boreal;temperate;tropical;subtropical;1a_forestArea;1a_otherWoodedLand;1a_landArea;1b_naturallyRegeneratingForest;1b_plantedForest;1b_plantationForest;1b_plantationForestIntroduced;1b_otherPlantedForest;1c_primary;1c_tempUnstocked;1c_bamboos;1c_mangroves;1c_rubber;1f_palms;1f_treeOrchards;1f_agroforestry;1f_other;1f_treesUrbanSettings;2a_gs_ha_nat_reg;2a_gs_ha_forest;2a_gs_ha_plantation;2a_gs_ha_planted;2a_gs_ha_owl;2a_gs_ha_other_planted;2a_gs_tot_nat_reg;2a_gs_tot_planted;2a_gs_tot_plantation;2a_gs_tot_other_planted;2a_gs_tot_forest;2a_gs_tot_owl;2b_native_#1;2b_native_#2;2b_native_#3;2b_native_#4;2b_native_#5;2b_native_#6;2b_native_#7;2b_native_#8;2b_native_#9;2b_native_#10;2b_native_remaining;2b_native_total;2b_introduced_#1;2b_introduced_#2;2b_introduced_#3;2b_introduced_#4;2b_introduced_#5;2b_introduced_remaining;2b_introduced_total;2b_total_gs;2c_agb;2c_bgb;2c_dwb;2d_carbon_agb;2d_carbon_bgb;2d_carbon_dw;2d_carbon_litter;2d_carbon_soil;2d_soil_depth_cm;3a_prim_prod;3a_prim_prot;3a_prim_biodiv;3a_prim_socserv;3a_prim_multi;3a_prim_other;3a_prim_no_unknown;3a_tot_prod;3a_tot_prot;3a_tot_biodiv;3a_tot_socserv;3a_tot_other;3b_protected;3b_forMngt;3b_mngtProt;4a_priv_own;4a_individ;4a_bus_inst_fo;4a_indigenous_fo;4a_pub_own;4a_fo_unknown;4b_pub_admin;4b_individuals;4b_bus_inst_mr;4b_indigenous_mr;4b_unknown;5c_y_n;6a_policies_national;6a_policies_sub_national;6a_legislation_national;6a_legislation_sub_national;6a_platform_national;6a_platform_sub_national;6a_traceability_national;6a_traceability_sub_national;6b_pfe_y_n;6b_pfe_area;7b_phd_tot;7b_phd_fem;7b_phd_male;7b_msc_tot;7b_msc_fem;7b_msc_male;7b_ba_tot;7b_ba_fem;7b_ba_male;7b_tech_tot;7b_tech_fem;7b_tech_male;7b_total_tot;7b_total_fem;7b_total_male;7a_employment_tot;7a_employment_fem;7a_employment_male;7a_emp_forestry_tot;7a_emp_forestry_fem;7a_emp_forestry_male;7a_emp_logging_tot;7a_emp_logging_fem;7a_emp_logging_male;7a_emp_nwfp_tot;7a_emp_nwfp_fem;7a_emp_nwfp_male;7a_emp_support_tot;7a_emp_support_fem;7a_emp_support_male
Asia;JPN;;Japan;2000;0;50;0;50;24876;0;36456;14545;10331;0;0;10331;4054;1197;153;;;;286;;;204;;154.93;;;;;;;;;3854;;;;;;;;;;;;;0;;;;;;;0;0;89;23;;44;11;;;;;0;0;0;0;0;24876;0;;;;;;;24876;;14463;;;;10412;1;8879;0;0;1533;;no;yes;yes;yes;;yes;;no;;yes;;40;7;33;161;48;112;536;185;351;;;;;;;67.15;;;;;;;;;;;;;;
Asia;JPN;;Japan;2010;0;50;0;50;24966;0;36456;14674;10292;0;0;10292;4770;1183;158;;;;247;;;246;123.96;188.26;0;279.93;;279.93;1819;2881;0;2881;4700;;1662;637;404;219;196;64;45;18;;;1454;4699;;;;;;;0;4699;105;27;;52;14;;;;;0;0;0;0;0;24966;0;;;;;;4421;24966;;14799;;;322;10168;-1;8847;0;0;1321;;no;yes;yes;yes;;yes;;no;;yes;12006;28;10;18;108;35;73;424;147;277;;;;;;;68.55;;;;;;;;;;;;;;
Asia;JPN;;Japan;2015;0;50;0;50;24944;0;36456;14726;10218;0;0;10218;5170;1183;162;;;;230;;;256;128.75;204.22;0;312.98;;312.98;1896;3198;0;3198;5094;;1852;719;404;225;218;71;48;19;;;1539;5095;;;;;;;0;5095;111;29;;55;14;;;;;0;0;0;0;0;24944;0;;21173;;3729;;4472;24944;;14699;;;316;10245;0;9095;0;0;1150;;no;yes;yes;yes;;yes;;no;;yes;12184;20;7;13;89;32;58;478;169;309;;;;;;;63.66;;;;;;;;;;;;;;
Asia;JPN;;Japan;2020;0;50;0;50;24935;0;36456;14751;10184;0;0;10184;5346;1185;164;;;;227;;;257;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;0;0;0;0;24935;0;;;;;;;24935;;;;;;;;;;;;;no;yes;yes;yes;;yes;;no;;yes;12234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KAZ;;Kazakhstan;1990;12;88;0;0;3162.24;7111.46;269970;2645.22;517.03;0;;517.03;31.8;0.25;0;0;0;0;0;0;7112;;;110.9;;;1.49;;;;;;350.69;10.63;105;78.43;56.67;31.06;28.79;25.91;8.92;8.37;4.38;0.15;3.01;350.69;;;;;;;0;350.69;77.63;22.51;;36.49;10.58;;;;;0;2736.3;82.3;0;0;343.64;0;;2736.3;82.3;;343.64;82.3;3162.24;82.3;0;0;0;0;3162.24;0;3162.24;0;0;0;;yes;no;yes;yes;no;yes;yes;no;no;yes;3162.24;0;0;0;13;0;13;175;28;147;327;44;283;515;72;443;8.58;1.17;7.42;7.15;0.86;6.29;0.39;0.01;0.37;0.02;0.01;0.02;1.02;0.29;0.73
Asia;KAZ;;Kazakhstan;2000;12;88;0;0;3156.93;7939.47;269970;2628.14;528.79;0;;528.79;31.8;0.12;0;0;0;0;0;0;7250;;;112.77;;;1.27;;;;;;356;10.1;98.2;79.5;59.2;34.1;30.1;28.9;9.1;9;4.4;0.2;3.3;356;;;;;;;0;356;78.94;22.89;;37.1;10.76;;;;;0;2449.5;135.5;0;0;571.93;0;;2449.5;135.5;;571.93;135.5;3156.93;135.5;0;0;0;0;3156.93;0;3156.93;0;0;0;;yes;no;yes;yes;no;yes;yes;no;no;yes;3156.93;0;0;0;195;13;182;325;56;269;534;82;452;1054;151;903;11.43;1.66;9.77;9.18;1.13;8.05;0.52;0.09;0.42;0.08;0.01;0.08;1.65;0.44;1.22
Asia;KAZ;;Kazakhstan;2010;12;88;0;0;3082.18;9214.56;269970;2637.73;444.45;0;;444.45;30.5;0.18;0;0;0;0;0;0;8321;;;118.65;;;1.62;;;;;;365.7;14.9;104.7;83.3;58.2;33.4;29.8;29.4;9.7;9;4.6;0.2;3.4;365.7;;;;;;;0;365.7;83.06;24.09;;39.04;11.32;;;;;0;2015.3;943.8;0;0;123.08;0;;2015.3;943.8;;123.08;943.8;3082.18;943.8;0;0;0;0;3082.18;0;3082.18;0;0;0;;yes;no;yes;yes;no;yes;yes;no;no;yes;3082.18;1;0;1;285;31;254;575;67;508;1089;158;931;1950;256;1694;19.13;4.45;14.68;15.33;3.44;11.89;0.59;0.01;0.58;0.09;0.01;0.08;3.12;0.98;2.14
Asia;KAZ;;Kazakhstan;2015;12;88;0;0;3308.46;9266.44;269970;2887.62;420.84;0;;420.84;62;0.25;0;0;0;0;0;0;9507;;;120.12;;;1.61;;;;;;397.4;14.9;108;88.3;64.3;35.2;34.6;34;9.9;13;6.3;0.2;3.6;397.4;;;;;;;0;397.4;84.08;24.38;;39.52;11.46;;;;;0;2113.8;1079.4;0;0;115.26;0;;2113.8;1079.4;;115.26;1079.4;3308.46;1079.4;0;0;0;0;3308.46;0;3308.46;0;0;0;;yes;no;yes;yes;no;yes;yes;no;no;yes;3308.46;830;0;830;531;146;385;1322;770;552;1320;207;1113;4003;1123;2880;17.01;3.68;13.33;14.1;2.97;11.08;0.65;0.03;0.62;0.09;0.01;0.09;2.22;0.67;1.55
Asia;KAZ;;Kazakhstan;2020;12;88;0;0;3454.68;9667.88;269970;3033.93;420.77;0;0;420.77;66.9;0.25;0;0;0;0;0;0;9507;;;117.81;;;1.54;;;;;;407;14.9;;;;;;;;;;;;0;;;;;;;0;0;82.47;23.92;;38.76;11.24;;;;;0;2160.3;1121.8;0;0;172.58;0;;2160.3;1121.8;;172.58;1121.8;3454.68;1121.8;;;;;;;;;;;;yes;no;yes;yes;no;yes;yes;no;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;KEN;;Kenya;1990;0;0;100;0;3858.54;34850.25;56914;3705.75;152.79;152.79;152.79;0;;;56;61;0;;;;;;211;213.89;284;284;;;781.91;43.39;43.39;0;825.3;;27.17;27.17;0;0;0;0;0;0;0;0;770.96;825.3;;;;;;;0;825.3;200.38;51.63;;94.18;24.27;;;65;30;152.79;0;0;0;3705.75;0;0;152;3705.75;3705.75;;;1239.09;152.79;0;2466.66;;;;1391.88;0;1391.88;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;1391.88;;;;;;;;;;;;;;;;21.5;;;;;;;;;;;;;;
Africa;KEN;;Kenya;2000;0;0;100;0;3961.19;33240.61;56914;3808.4;152.79;152.79;152.79;0;;;73;60;0;;;;;;211;213.81;284;284;;;803.57;43.39;43.39;0;846.96;;19.2;19.2;0;0;0;0;0;0;0;0;808.56;846.96;;;;;;;0;846.96;200.39;51.64;;94.18;24.27;;;65;30;152.79;0;0;0;3808.4;0;0;152;3808.4;3808.4;;;1152.67;152.79;0;2655.73;;;;1305.46;0;1305.46;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;1305.46;;;;;;;;;;;;;;;;20.1;;;;;;;;;;;;;;
Africa;KEN;;Kenya;2010;0;0;100;0;3616.34;33099.15;56914;3463.55;152.79;152.79;152.79;0;;;59;60.5;0;;;;;;211;214.08;284;284;;;730.81;43.39;43.39;0;774.2;;22.31;22.31;0;0;0;0;0;0;0;0;729.58;774.2;;;;;;;0;774.2;200.38;51.59;;94.18;24.25;;;65;30;152.79;0;0;0;3463.55;0;0;152;3463.55;3463.55;;;1145.2;152.79;0;2318.35;;;;1297.99;0;1297.99;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;1297.99;;;;;;;;;;;;;;;;27.3;;;;;;;;;;;;;;
Africa;KEN;;Kenya;2015;0;0;100;0;3522.41;31622;56914;3369.62;152.79;152.79;152.79;0;;;60;61;0;;;;;;211;214.17;284;284;;;710.99;43.39;43.39;0;754.38;;21.3;21.3;0;0;0;0;0;0;0;0;711.78;754.38;;;;;;;0;754.38;200.38;51.58;;94.18;24.24;;;65;30;152.79;0;0;0;3369.62;0;0;152;3369.62;3369.62;;;1173.5;152.79;0;2196.12;;;;1326.29;0;1326.29;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;1326.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;KEN;;Kenya;2020;0;0;100;0;3611.09;32271.45;56914;3458.3;152.79;152.79;152.79;0;;;60;61;0;;;;;;211;214.09;284;284;;;729.7;43.39;43.39;0;773.09;;18.48;18.48;0;0;0;0;0;0;0;0;736.13;773.09;;;;;;;0;773.09;200.38;51.59;;94.18;24.25;;;65;30;152.79;0;0;0;3458.3;0;0;152;3458.3;3458.3;;;1178.47;152.79;0;;;;;;;;;;;;yes;yes;no;yes;no;yes;no;yes;no;yes;1331.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KGZ;;Kyrgyzstan;1990;0;100;0;0;1136.42;378.81;19180;977.32;159.1;0;;159.1;420.7;0;0;0;0;0;34.4;0;0;3.4;44;38.85;0;7.2;4.1;7.2;43;1.15;0;1.15;44.15;1.55;0.59;12.49;4.92;3.25;0.64;1.56;0.39;0.33;;;19.98;44.15;;;;;;;0;44.15;42.98;17.61;;20.2;8.27;;;;;0;1134.47;1.95;0;0;0;0;0;1134.47;1.95;0;0;1.95;836.4;1.95;0;0;0;0;1136.42;0;858.4;0;0;0;;no;yes;yes;yes;yes;yes;yes;no;no;yes;1136.42;0;0;0;870;;;638;;;1392;;;2900;;;2.9;0.4;2.5;0;;;0;0;0;;;;;;
Asia;KGZ;;Kyrgyzstan;2000;0;100;0;0;1180.9;393.63;19180;1015.58;165.33;0;0;165.33;437.2;0;0;0;0;0;34.6;0;0;3.4;46;40.61;0;7.5;4.1;7.5;46.72;1.24;0;1.24;47.96;1.61;0.59;14.46;6.2;3.69;0.64;1.78;0.7;0.42;;;19.48;47.96;;;;;;;0;47.96;44.93;18.4;;21.11;8.65;;;;;0;1129.6;51.3;0;0;0;0;0;1129.6;51.3;0;0;51.3;858.3;51.3;0;0;0;0;1180.9;0;858.4;0;0;0;;no;yes;yes;yes;yes;yes;yes;no;no;yes;1180.9;0;0;0;1260;;;924;;;2016;;;4200;;;4.2;0.59;3.61;;;;0;0;0;;;;;;
Asia;KGZ;;Kyrgyzstan;2010;0;100;0;0;1229.68;406.1;19180;1044.92;184.76;0;0;184.76;455.2;0;0;0;0;0;35.7;0;0;3.4;47.42;41.45;0;7.7;4.2;7.7;49.55;1.42;0;1.42;50.97;1.71;0.59;15.3;6.87;3.9;0.64;1.98;0.85;0.47;;;20.37;50.97;;;;;;;0;50.97;46.02;14.83;;21.63;6.97;;;;;0;1151.43;78.25;0;0;0;0;0;1144.26;85.42;0;0;78.25;869.3;78.25;0;0;0;0;1229.68;0;858.4;0;0;0;;no;yes;yes;yes;yes;yes;yes;no;no;yes;1229.68;2;1;1;870;;;638;;;1392;;;2900;;;3.1;0.43;2.67;;;;0;0;0;;;;;;
Asia;KGZ;;Kyrgyzstan;2015;0;100;0;0;1251.81;410.77;19180;1054.95;196.86;0;0;196.86;463.4;0;0;0;0;0;35.7;0;0;3.4;48.1;41.76;0;7.8;4.2;7.8;50.74;1.54;0;1.54;52.28;1.73;0.59;15.3;6.87;3.9;0.64;1.98;0.85;0.47;;;21.68;52.28;;;;;;;0;52.28;46.49;15;;21.85;7.05;;;;;0;1156.96;94.85;0;0;0;0;0;1159.33;92.48;0;0;94.85;955.38;94.85;0;0;0;0;1251.81;0;858.4;0;0;0;;no;yes;yes;yes;yes;yes;yes;no;no;yes;1251.81;1;1;0;570;;;418;;;912;;;1900;;;1.9;0.3;1.6;;;;0;0;0;;;;;;
Asia;KGZ;;Kyrgyzstan;2020;0;100;0;0;1315.38;430.88;19180;1085.96;228.71;0;0;228.71;487;0;0;0;0;0;35.7;0;0;3.4;51.9;44.31;0;8.4;4.2;8.4;56.36;1.92;0;1.92;58.28;1.81;0.59;16.13;8.3;4.53;0.64;2.68;1.22;0.65;;;23.7;58.44;;;;;;;0;58.44;49.66;16.07;;23.34;7.55;;;;;0;1211.58;103.8;0;0;0;0;0;1211.58;102.8;0;0;103.8;1114.32;103.8;;;;;;;;;;;;no;yes;yes;yes;yes;yes;yes;no;no;yes;1315.38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KHM;;Cambodia;1990;0;0;100;0;11004.79;665.38;17652;10937.5;67.29;67.29;67.29;0;766;;31.46;79.63;;;;;;;;105;;;;;;;;;1155.5;;;;;;;;;;;;;0;;;;;;;0;0;69.3;38.81;;32.57;18.24;;;;;2244;0;2776;97;404;0;5483.79;;;;;;3277;;;0;0;0;0;11004.79;0;;;;;;no;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KHM;;Cambodia;2000;0;0;100;0;10781;639.94;17652;10681.09;99.91;99.91;99.91;0;456;;76.44;66.74;;;;;;;;105;;;;;;;;;1132.01;;;;;;;;;;;;;0;;;;;;;0;0;69.3;38.81;;32.57;18.24;;;;;4919;6;3381;97;404;0;1974;;;;;;3184;;;0;0;0;0;10781;0;;;;;;no;;;;;;;;;yes;;;;;;;;;;;;;;;;;15.86;;;;;;;;;;;;;;
Asia;KHM;;Cambodia;2010;0;0;100;0;10589.23;574.07;17652;10434.7;154.53;154.53;154.52;0;322;;130.93;58.81;137.31;5.06;;;;;;105;;;;;;;;;1111.87;;;;;;;;;;;;;0;;;;;;;0;0;69.3;38.81;;32.57;18.24;;;;;3374;551;3683;97;404;0;2480.23;;;;;;3138;;;0;0;0;0;10589.23;0;;;;179;;no;;;;;;;;;yes;;;;;;;;;;;;;;;;;15.86;;;;;;;;;15.11;;;;;
Asia;KHM;;Cambodia;2015;0;0;100;0;8846.82;557.27;17652;8302.55;544.27;544.27;540.48;0;322;;125.4;57.14;496.77;43.79;;;;;;105;;;;;;;;;928.92;;;;;;;;;;;;;0;;;;;;;0;0;69.3;38.81;;32.57;18.24;;;;;3374;551;3985;97;404;0;435.82;;;;;;3138;;;0;0;0;0;8846.82;0;;;;179;;no;;;;;;;;;yes;;;;;;;;;;;;;;;;;15.86;;;;;;;;;;;;;;
Asia;KHM;;Cambodia;2020;0;0;100;0;8068.37;543.72;17652;7464.4;603.97;603.97;599.78;0;322;;119.87;55.47;559.02;81.22;;;;;;105;;;;;;;;;847.18;;;;;;;;;;;;;0;;;;;;;0;0;69.3;38.81;;32.57;18.24;;;;;3077.12;502.52;3634.35;88.46;368.45;0;397.47;;;;;;3138;;;;;;;;;;;;;;no;;;;;;;;;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;KIR;Desk study;Kiribati;1990;0;0;100;0;1.18;26.3;81;;;;;;;;;1.18;;24.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.18;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;KIR;Desk study;Kiribati;2000;0;0;100;0;1.18;26.3;81;;;;;;;;;1.18;;24.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.18;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;KIR;Desk study;Kiribati;2010;0;0;100;0;1.18;26.3;81;;;;;;;;;1.18;;24.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.18;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;KIR;Desk study;Kiribati;2015;0;0;100;0;1.18;26.3;81;;;;;;;;;1.18;;24.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.18;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;KIR;Desk study;Kiribati;2020;0;0;100;0;1.18;26.3;81;;;;;;;;;1.18;;24.78;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.18;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;KNA;Desk study;Saint Kitts and Nevis;1990;0;0;100;0;11;2.2;26;;;;;;;;;;;;;;;;;123;;;;;;;;;1.35;;;;;;;;;;;;;0;;;;;;;0;0;210;59;;98.7;27.73;;;;;0;0;0;0;11;0;0;;0;0;0;;;;;0;0;0;0;11;0;11;0;0;0;;no;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;KNA;Desk study;Saint Kitts and Nevis;2000;0;0;100;0;11;2.2;26;;;;;;;;;0.01;;;;;;;;123;;;;;;;;;1.35;;;;;;;;;;;;;0;;;;;;;0;0;210;59;;98.7;27.73;;;;;0;0;0;0;11;0;0;;0;0;0;;;;;0;0;0;0;11;0;11;0;0;0;;no;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;KNA;Desk study;Saint Kitts and Nevis;2010;0;0;100;0;11;2.2;26;;;;;;;;;0.01;;;;;;;;123;;;;;;;;;1.35;;;;;;;;;;;;;0;;;;;;;0;0;210;59;;98.7;27.73;;;;;0;0;0;0;11;0;0;;11;11;11;;;;;0;0;0;0;11;0;11;0;0;0;;no;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;KNA;Desk study;Saint Kitts and Nevis;2015;0;0;100;0;11;2.2;26;;;;;;;;;0.01;;;;;;;;123;;;;;;;;;1.35;;;;;;;;;;;;;0;;;;;;;0;0;210;59;;98.7;27.73;;;;;0;0;0;0;11;0;0;;11;11;11;;;;;0;0;0;0;11;0;11;0;0;0;;no;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;KNA;Desk study;Saint Kitts and Nevis;2020;0;0;100;0;11;2.2;26;;;;;;;;;0.01;;;;;;;;123;;;;;;;;;1.35;;;;;;;;;;;;;0;;;;;;;0;0;210;59;;98.7;27.73;;;;;0;0;0;0;11;0;0;;11;11;11;;;;;;;;;;;;;;;;no;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KOR;;Republic of Korea;1990;0;88;0;12;6551;0;9744.5;4641.81;1909.19;1909.19;507;0;;47;20;0;0;0;132;0;;;;37.92;;;;;;;;;248.43;;;;;;;;;;;;;0;;;;;;;0;0;31.29;9.83;;15.64;4.91;;;;30;2403;1462;1221;345;605;515;0;;;;;;218;3737;;4716;;;;1835;0;1763;17;30;25;;no;yes;yes;yes;yes;yes;yes;yes;yes;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KOR;;Republic of Korea;2000;0;88;0;12;6476;0;9744.5;4403.68;2072.32;2072.32;550.41;0;;32;21;0;0;0;169;0;;;;63.46;;;;;;;;;410.97;;;;;;;;;;;;;0;;;;;;;0;0;58.68;18.64;;29.34;9.32;;;;30;2375;1446;1305;341;598;411;0;;;;;;337;3740;;4550;;;;1926;0;1854;11;37;24;;no;yes;yes;yes;yes;yes;yes;yes;yes;no;;50;;;196;;;1553;;;2855;;;4654;;;;;;;;;;;;;;;;;
Asia;KOR;;Republic of Korea;2010;0;88;0;12;6387;0;9744.5;4151.55;2235.45;2235.45;593.74;0;;56;21;0;0;0;156;0;;35;;125.62;;;;;;;;;802.33;;;;;;;;;;;;;0;;;;;;;0;0;98.4;31.34;;49.2;15.67;;;;30;2343;1426;1385;336;590;307;0;;;;;;413;3175;;4338;3241;340;757;2049;0;2026;2;18;3;;no;yes;yes;yes;yes;yes;yes;yes;yes;no;;70;;;210;;;1677;;;1321;;;3278;;;254.81;;;220.44;;;8.86;;;19.22;;;6.29;;
Asia;KOR;;Republic of Korea;2015;0;88;0;12;6337;0;9744.5;4055.68;2281.32;2281.32;606.83;0;;88;22;0;0;0;154;0;;46;;145.99;;;;;;;;;925.14;;246.97;133.61;37.82;23.23;;;;;;;381.2;822.83;46.97;42.46;6.47;3.81;2.6;;102.31;925.14;115.7;36.78;;57.85;18.39;;5.87;63.74;30;2324;1414;1377;333;585;304;0;2324;1414;1377;333;889;445;3278;;4250;3135;343;772;2087;0;2064;2;20;1;;no;yes;yes;yes;yes;yes;yes;yes;yes;no;;68;22;46;174;84;90;1760;958;802;1851;;;3853;;;;;;;;;;;;;;;;;
Asia;KOR;;Republic of Korea;2020;0;88;0;12;6287;0;9744.5;4023.68;2263.32;2263.32;601.06;0;;100;24;0;0;0;152;0;;60;;162;;;;;;;;;1018.49;;;;;;;;;;;;;0;;;;;;;0;0;131.69;41.88;;65.84;20.94;;;;30;2324;1414;1377;333;585;254;0;2324;1414;1377;333;839;435;2493;;;;;;;;;;;;;no;yes;yes;yes;yes;yes;yes;yes;yes;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KWT;Desk study;Kuwait;1990;0;0;0;100;3.45;0;1782;0;3.45;3.45;3.45;0;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;3.45;0;0;0;0;0;;3.45;;;;;;;0;0;0;0;3.45;0;3.45;0;0;0;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KWT;Desk study;Kuwait;2000;0;0;0;100;4.85;0;1782;0;4.85;4.85;4.85;0;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;4.85;0;0;0;0;0;;4.85;;;;;;;0;0;0;0;4.85;0;4.85;0;0;0;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KWT;Desk study;Kuwait;2010;0;0;0;100;6.25;0;1782;0;6.25;6.25;6.25;0;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;6.25;0;0;0;0;0;;6.25;;;;;;;0;0;0;0;6.25;0;6.25;0;0;0;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KWT;Desk study;Kuwait;2015;0;0;0;100;6.25;0;1782;0;6.25;6.25;6.25;0;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;6.25;0;0;0;0;0;;6.25;;;;;;;0;0;0;0;6.25;0;6.25;0;0;0;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;KWT;Desk study;Kuwait;2020;0;0;0;100;6.25;0;1782;0;6.25;6.25;6.25;0;;;;0.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;6.25;0;0;0;0;0;;6.25;;;;;;;;;;;;;;;;;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;LAO;;Lao People's Democratic Republic;1990;0;0;100;0;17843;138;23080;16237;1606;6;4.5;1600;;;;0;;;;;;;;59.27;;;6.87;;;;;;1057.55;0.95;121.71;104.41;95.7;35.92;23.2;22.7;8.98;1.95;1.52;0.03;641.45;1057.57;;;;;;;0;1057.57;121.5;24.3;;57.11;11.42;;;;;3164;11634;2500;16;0;0;529;;;;;;;;;0;0;0;0;17843;0;;;;;;;yes;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;LAO;;Lao People's Democratic Republic;2000;0;0;100;0;17425;136;23080;15845;1580;18;13.5;1562;;;66;0;;;;;;;;59.27;;;6.87;;;;;;1032.78;0.93;118.86;101.96;93.45;35.08;22.66;22.17;8.77;1.9;1.48;0.03;626.42;1032.78;;;;;;;0;1032.78;121.5;24.3;;57.11;11.42;;;;;3380;10310;2815;27;0;0;893;;;;;;3279.32;;;0;0;0;0;17425;0;;;;;;;yes;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;LAO;;Lao People's Democratic Republic;2010;0;0;100;0;16940.5;132;23080;15344.75;1595.75;112;84;1483.75;;;93;0;;;;;;;;59.27;;;6.87;;;;;;1004.06;0.91;115.56;99.12;90.86;34.1;22.03;21.55;8.52;1.85;1.44;0.03;609;1004.06;;;;;;;0;1004.06;121.5;24.3;;57.11;11.42;;;;;3596;9074;3043;38;0;0;1189.5;;;;;;3304.64;;;0;0;0;0;16940.5;0;;;;;;;yes;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Asia;LAO;;Lao People's Democratic Republic;2015;0;0;100;0;16768;131;23080;15084.5;1683.5;140;105;1543.5;;;90;0;;;;;;;;59.27;;;6.87;;;;;;993.84;0.9;114.38;98.12;89.93;33.76;21.8;21.33;8.44;1.83;1.42;0.03;602.8;993.84;;;;;;;0;993.84;121.5;24.3;;57.11;11.42;;;;;3704;8456;3157;43.5;0;0;1407.5;;;;;;3262.16;;;0;0;0;0;16768;0;;;;;;;yes;yes;yes;yes;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
